Ngành Tiếng Việt,Trường,Mã ngành,Tổ hợp,Phương thức,Điểm chuẩn,Ghi chú
Thương mại điện tử,Điểm chuẩn năm 2024 - DKC - Trường đại học công nghệ TP.HCM (HUTECH)(*),7340122,A00; A01; C00; D01,Điểm chuẩn theo Điểm học bạ năm 2024,18,Đợt 1; 3 HK; Lớp 12
Thương mại điện tử,Điểm chuẩn năm 2024 - DKC - Trường đại học công nghệ TP.HCM (HUTECH)(*),7340122,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,650,
Thuỷ văn học,Điểm chuẩn năm 2024 - DTM - Trường đại học Tài Nguyên và Môi Trường TP.HCM,7440224,A00; A01; B00; D01,Điểm chuẩn theo Điểm thi THPT năm 2024,15,
Thuỷ văn học,Điểm chuẩn năm 2024 - DTM - Trường đại học Tài Nguyên và Môi Trường TP.HCM,7440224,A00; A01; B00; D01,Điểm chuẩn theo Điểm học bạ năm 2024,18,
Thuỷ văn học,Điểm chuẩn năm 2024 - DTM - Trường đại học Tài Nguyên và Môi Trường TP.HCM,7440224,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,600,
Thuỷ văn học,Điểm chuẩn năm 2024 - DMT - Trường đại học tài nguyên và môi trường Hà Nội,7440224,A00; A01; B00; D01,Điểm chuẩn theo Điểm thi THPT năm 2024,15,
Thuỷ văn học,Điểm chuẩn năm 2024 - DMT - Trường đại học tài nguyên và môi trường Hà Nội,7440224,A00; A01; B00; D01,Điểm chuẩn theo Điểm học bạ năm 2024,18,
Toán học,Điểm chuẩn năm 2024 - TDL-Trường đại học Đà Lạt,7460101,A00; A01; D07; D90,Điểm chuẩn theo Điểm thi THPT năm 2024,17,
Toán học,Điểm chuẩn năm 2024 - TDL-Trường đại học Đà Lạt,7460101,A00; A01; D07; D90,Điểm chuẩn theo Điểm học bạ năm 2024,19,
Toán học,Điểm chuẩn năm 2024 - TDL-Trường đại học Đà Lạt,7460101,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,16,
Toán học,Điểm chuẩn năm 2024 - DTZ - Trường đại học khoa học (ĐH Thái Nguyên),7460101,A00; C14; D01; D84,Điểm chuẩn theo Điểm thi THPT năm 2024,18,CT đào tạo định hướng giảng dạy
Toán học,Điểm chuẩn năm 2024 - DTZ - Trường đại học khoa học (ĐH Thái Nguyên),7460101,A00; C14; D01; D84,Điểm chuẩn theo Điểm học bạ năm 2024,19,CT đào tạo định hướng giảng dạy
Toán học,Điểm chuẩn năm 2024 - DTZ - Trường đại học khoa học (ĐH Thái Nguyên),7460101,A00; C14; D01; D84,Điểm chuẩn theo Điểm học bạ năm 2024,19,
Toán học,Điểm chuẩn năm 2024 - QST-Trường đại học Khoa Học Tự Nhiên (ĐHQG TP.HCM),7460101_NN,A00; A01; B00; D01,Điểm chuẩn theo Điểm thi THPT năm 2024,25.55,
Toán học,Điểm chuẩn năm 2024 - QST-Trường đại học Khoa Học Tự Nhiên (ĐHQG TP.HCM),7460101_NN,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,870,
Toán học,Điểm chuẩn năm 2024 - QST-Trường đại học Khoa Học Tự Nhiên (ĐHQG TP.HCM),7460101_NN,A00; A01; B00; D01,"Điểm chuẩn theo ƯTXT, XT thẳng năm 2024",9,Ưu tiên xét tuyển
Toán học,Điểm chuẩn năm 2024 - QST-Trường đại học Khoa Học Tự Nhiên (ĐHQG TP.HCM),7460101_NN,A00; A01; B00; D01,"Điểm chuẩn theo ƯTXT, XT thẳng năm 2024",8.7,Ưu tiên xét tuyển thẳng
Toán học,Điểm chuẩn năm 2024 - TDM - Trường đại học Thủ Dầu Một,7460101,A00; A01; D07; A16,Điểm chuẩn theo Điểm thi THPT năm 2024,23,
Toán học,Điểm chuẩn năm 2024 - TDM - Trường đại học Thủ Dầu Một,7460101,A00; B00; D07; A16,Điểm chuẩn theo Điểm học bạ năm 2024,8,HSG 1 trong 3 năm
Toán học,Điểm chuẩn năm 2024 - TDM - Trường đại học Thủ Dầu Một,7460101,A00; B00; D07; A16,Điểm chuẩn theo Điểm học bạ năm 2024,8,HSG 1 trong 3 năm
Toán học,Điểm chuẩn năm 2024 - TDM - Trường đại học Thủ Dầu Một,7460101,A00; B00; D07; A16,Điểm chuẩn theo Điểm học bạ năm 2024,22,
Toán học,Điểm chuẩn năm 2024 - TDM - Trường đại học Thủ Dầu Một,7460101,A00; B00; D07; A16,Điểm chuẩn theo Điểm học bạ năm 2024,22,
Toán học,Điểm chuẩn năm 2024 - TDM - Trường đại học Thủ Dầu Một,7460101,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,700,
Toán học,Điểm chuẩn năm 2024 - TDM - Trường đại học Thủ Dầu Một,7460101,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,700,
Toán học,Điểm chuẩn năm 2024 - SPH - Trường đại học sư phạm Hà Nội,7460101A,A00,Điểm chuẩn theo Điểm thi THPT năm 2024,26.04,
Toán học,Điểm chuẩn năm 2024 - SPH - Trường đại học sư phạm Hà Nội,7460101D,D01,Điểm chuẩn theo Điểm thi THPT năm 2024,26.04,
Toán học,Điểm chuẩn năm 2024 - SPH - Trường đại học sư phạm Hà Nội,7460101A,Toán (× 2); Vật lí,Điểm chuẩn theo Điểm ĐGNL ĐH Sư phạm HN năm 2024,19.5,
Toán học,Điểm chuẩn năm 2024 - SPH - Trường đại học sư phạm Hà Nội,7460101D,Toán (× 2); Hóa học,Điểm chuẩn theo Điểm ĐGNL ĐH Sư phạm HN năm 2024,19.25,
Toán kinh tế,Điểm chuẩn năm 2024 - DMS - Trường đại học Tài Chính - Marketing,7310108,A00; A01; D01; D96,Điểm chuẩn theo Điểm thi THPT năm 2024,24.2,
Toán kinh tế,Điểm chuẩn năm 2024 - DMS - Trường đại học Tài Chính - Marketing,7310108,A00; A01; D01; D96,Điểm chuẩn theo Điểm học bạ năm 2024,24,Diện xét tuyển 2
Toán kinh tế,Điểm chuẩn năm 2024 - DMS - Trường đại học Tài Chính - Marketing,7310108,A00; A01; D01; D96,Điểm chuẩn theo Điểm học bạ năm 2024,27,Diện xét tuyển 1
Toán kinh tế,Điểm chuẩn năm 2024 - DMS - Trường đại học Tài Chính - Marketing,7310108,A00; A01; D01; D96,Điểm chuẩn theo Điểm học bạ năm 2024,24,Diện xét tuyển 3
Toán kinh tế,Điểm chuẩn năm 2024 - DMS - Trường đại học Tài Chính - Marketing,7310108,A00; A01; D01; D96,Điểm chuẩn theo Điểm học bạ năm 2024,27,
Toán kinh tế,Điểm chuẩn năm 2024 - DMS - Trường đại học Tài Chính - Marketing,7310108,A00; A01; D01; D96,Điểm chuẩn theo Điểm học bạ năm 2024,26,Diện xét tuyển 4
Toán kinh tế,Điểm chuẩn năm 2024 - DMS - Trường đại học Tài Chính - Marketing,7310108,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,800,
Toán kinh tế,Điểm chuẩn năm 2024 - DMS - Trường đại học Tài Chính - Marketing,7310108,A00; A01; D01; D96,Điểm chuẩn theo Điểm thi riêng năm 2024,250,V - SAT
Toán kinh tế,Điểm chuẩn năm 2024 - KSA-Trường đại học Kinh Tế TP.HCM,7310108_01,A00; A01; D01; D07,Điểm chuẩn theo Điểm thi THPT năm 2024,25.72,
Toán kinh tế,Điểm chuẩn năm 2024 - KSA-Trường đại học Kinh Tế TP.HCM,7310108_02,A00; A01; D01; D07,Điểm chuẩn theo Điểm thi THPT năm 2024,25,
Toán kinh tế,Điểm chuẩn năm 2024 - KSA-Trường đại học Kinh Tế TP.HCM,7310108_01,A00; A01; D26; D27; D28; D29; D30; AH3; D01; D02; D03; D04; D05; D06; DD2; D07; D21; D22; D23; D24; D25; AH2,Điểm chuẩn theo Điểm học bạ năm 2024,59,Điểm tối đa là 100
Toán kinh tế,Điểm chuẩn năm 2024 - KSA-Trường đại học Kinh Tế TP.HCM,7310108_02,A00; A01; D26; D27; D28; D29; D30; AH3; D01; D02; D03; D04; D05; D06; DD2; D07; D21; D22; D23; D24; D25; AH2,Điểm chuẩn theo Điểm học bạ năm 2024,49,Điểm tối đa là 100
Toán kinh tế,Điểm chuẩn năm 2024 - KSA-Trường đại học Kinh Tế TP.HCM,7310108_01,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,880,
Toán kinh tế,Điểm chuẩn năm 2024 - KSA-Trường đại học Kinh Tế TP.HCM,7310108_02,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,810,
Toán kinh tế,Điểm chuẩn năm 2024 - KSA-Trường đại học Kinh Tế TP.HCM,7310108_01,,"Điểm chuẩn theo ƯTXT, XT thẳng năm 2024",56,Xét tuyển học sinh giỏi; điểm tối đa là 100
Toán kinh tế,Điểm chuẩn năm 2024 - KSA-Trường đại học Kinh Tế TP.HCM,7310108_02,,"Điểm chuẩn theo ƯTXT, XT thẳng năm 2024",48,Xét tuyển học sinh giỏi; điểm tối đa là 100
Toán kinh tế,Điểm chuẩn năm 2024 - KHA - Đại học kinh tế quốc dân,7310108,A00; A01; D01; D07,Điểm chuẩn theo Điểm thi THPT năm 2024,36.2,Môn Toán hệ số 2
Toán kinh tế,Điểm chuẩn năm 2024 - KHA - Đại học kinh tế quốc dân,7310108,,Điểm chuẩn theo Điểm ĐGNL HN năm 2024,21.8,
Toán kinh tế,Điểm chuẩn năm 2024 - KHA - Đại học kinh tế quốc dân,7310108,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,21.8,
Toán kinh tế,Điểm chuẩn năm 2024 - KHA - Đại học kinh tế quốc dân,7310108,,Điểm chuẩn theo Điểm Đánh giá Tư duy năm 2024,21.8,
Toán kinh tế,Điểm chuẩn năm 2024 - KHA - Đại học kinh tế quốc dân,7310108,,Điểm chuẩn theo Điểm xét tuyển kết hợp năm 2024,21.8,CCTAQT kết hợp với điểm thi HSA/APT/TSA 2023 hoặc 2024
Toán kinh tế,Điểm chuẩn năm 2024 - KHA - Đại học kinh tế quốc dân,7310108,A00; A01; D01; D07,Điểm chuẩn theo Điểm xét tuyển kết hợp năm 2024,26.57,Điểm thi tốt nghiệp kết hợp CCQT
Toán kinh tế,Điểm chuẩn năm 2024 - KHA - Đại học kinh tế quốc dân,7310108,,Điểm chuẩn theo Chứng chỉ quốc tế năm 2024,25.69,CCQT SAT hoặc ACT
Toán kinh tế,Điểm chuẩn năm 2024 - QSK-Trường đại học Kinh Tế - Luật (ĐHQG TP.HCM),7310108_413,81.20,"PHƯƠNG THỨC 4
(Điểm ĐGNL - ĐHQG HCM)",841,
Toán kinh tế,Điểm chuẩn năm 2024 - QSK-Trường đại học Kinh Tế - Luật (ĐHQG TP.HCM),7310108 413E,79.40,"PHƯƠNG THỨC 4
(Điểm ĐGNL - ĐHQG HCM)",766,76
Toán kinh tế,Điểm chuẩn năm 2024 - QSK-Trường đại học Kinh Tế - Luật (ĐHQG TP.HCM),7310108 419,74.80,"PHƯƠNG THỨC 4
(Điểm ĐGNL - ĐHQG HCM)",811,78
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - GDU - Trường đại học Gia Định (*),7320104,A01; A01; C00; D01,Điểm chuẩn theo Điểm thi THPT năm 2024,15,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - GDU - Trường đại học Gia Định (*),7320104,A00; A01; C00; D01,Điểm chuẩn theo Điểm học bạ năm 2024,16.5,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - GDU - Trường đại học Gia Định (*),7320104,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,600,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - UMT - Trường Đại học Quản lý và công nghệ TPHCM,7320104,A00; A01; D01; D03; C00,Điểm chuẩn theo Điểm thi THPT năm 2024,16,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - UMT - Trường Đại học Quản lý và công nghệ TPHCM,7320104,A00; A01; D01; D03; C00,Điểm chuẩn theo Điểm học bạ năm 2024,6,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - UMT - Trường Đại học Quản lý và công nghệ TPHCM,7320104,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,600,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - SIU - Trường Đại Học Quốc Tế Sài Gòn,7320104,A00; A01; D01; C00,Điểm chuẩn theo Điểm thi THPT năm 2024,17,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - SIU - Trường Đại Học Quốc Tế Sài Gòn,7320104,A00; A01; D01; C00,Điểm chuẩn theo Điểm học bạ năm 2024,6.5,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - SIU - Trường Đại Học Quốc Tế Sài Gòn,7320104,A00; A01; D01; C00,Điểm chuẩn theo Điểm học bạ năm 2024,20,Điểm TB lớp 12 là 6.5
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - SIU - Trường Đại Học Quốc Tế Sài Gòn,7320104,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,650,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - HSU (DTH) - trường đại học Hoa Sen (*),7320104,A00; A01; D01; D03; D09,Điểm chuẩn theo Điểm thi THPT năm 2024,17,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - HSU (DTH) - trường đại học Hoa Sen (*),7320104,A00; A01; D01; D03; D09,Điểm chuẩn theo Điểm học bạ năm 2024,6,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - HSU (DTH) - trường đại học Hoa Sen (*),7320104,,Điểm chuẩn theo Điểm ĐGNL HN năm 2024,67,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - HSU (DTH) - trường đại học Hoa Sen (*),7320104,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,600,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - DVH - Trường đại học Văn Hiến (*),7320104,A00; A01; C01; D01,Điểm chuẩn theo Điểm thi THPT năm 2024,16,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - DVH - Trường đại học Văn Hiến (*),7320104,A00; A01; C01; D01,Điểm chuẩn theo Điểm học bạ năm 2024,18,"ĐTB 03 môn trong 05 học kỳ (2 học kỳ L10, 2 học kỳ L11 và học kỳ 1 L12)"
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - DVH - Trường đại học Văn Hiến (*),7320104,,Điểm chuẩn theo Điểm học bạ năm 2024,6,Điểm TBC cả năm L12
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - DVH - Trường đại học Văn Hiến (*),7320104,A00; A01; C01; D01,Điểm chuẩn theo Điểm học bạ năm 2024,18,ĐTB 03 môn trong 2 học kỳ L12
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - DVH - Trường đại học Văn Hiến (*),7320104,A00; A01; C01; D01,Điểm chuẩn theo Điểm học bạ năm 2024,18,ĐTB 03 môn trong 03 học kỳ (2 học kỳ L11 và học kỳ 1 L12)
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - DVH - Trường đại học Văn Hiến (*),7320104,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,611,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - UEF - Trường Đại học Kinh tế - Tài chính Thành phố Hồ Chí Minh,7320104,A00; A01; D01; C00,Điểm chuẩn theo Điểm thi THPT năm 2024,18,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - UEF - Trường Đại học Kinh tế - Tài chính Thành phố Hồ Chí Minh,7320104,A00; A01; D01; C00,Điểm chuẩn theo Điểm học bạ năm 2024,18,Học bạ lớp 12
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - UEF - Trường Đại học Kinh tế - Tài chính Thành phố Hồ Chí Minh,7320104,A00; A01; D01; C00,Điểm chuẩn theo Điểm học bạ năm 2024,18,Học bạ 3 học kỳ
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - UEF - Trường Đại học Kinh tế - Tài chính Thành phố Hồ Chí Minh,7320104,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,600,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - ETU - Trường Đại Học Hòa Bình,7320104,A00; A01; C00; D01,Điểm chuẩn theo Điểm thi THPT năm 2024,17,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - ETU - Trường Đại Học Hòa Bình,7320104,A00; A01; C01; D01,Điểm chuẩn theo Điểm học bạ năm 2024,17,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - HIU (DHB) - Trường đại học quốc tế Hồng Bàng (*),7320104,A01; C00; D01; D15,Điểm chuẩn theo Điểm thi THPT năm 2024,16.25,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - HIU (DHB) - Trường đại học quốc tế Hồng Bàng (*),7320104,A01; C00; D01; D15,Điểm chuẩn theo Điểm học bạ năm 2024,18,Điểm 3 học kỳ
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - HIU (DHB) - Trường đại học quốc tế Hồng Bàng (*),7320104,A01; C00; D01; D15,Điểm chuẩn theo Điểm học bạ năm 2024,18,Điểm 3 năm học
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - HIU (DHB) - Trường đại học quốc tế Hồng Bàng (*),7320104,A01; C00; D01; D15,Điểm chuẩn theo Điểm học bạ năm 2024,18,Điểm tổ hợp 3 môn
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - NTT - Trường đại học Nguyễn Tất Thành (*),7320104,A01; C00; D01; D15,Điểm chuẩn theo Điểm thi THPT năm 2024,15,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - NTT - Trường đại học Nguyễn Tất Thành (*),7320104,,Điểm chuẩn theo Điểm học bạ năm 2024,6,Điểm TB học bạ
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - NTT - Trường đại học Nguyễn Tất Thành (*),7320104,,Điểm chuẩn theo Điểm ĐGNL HN năm 2024,70,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - NTT - Trường đại học Nguyễn Tất Thành (*),7320104,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,550,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - TCT-Trường đại học Cần Thơ,7320104,A00; A01; D01,Điểm chuẩn theo Điểm thi THPT năm 2024,24.94,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - TCT-Trường đại học Cần Thơ,7320104,A00; A01; D01,Điểm chuẩn theo Điểm học bạ năm 2024,28.3,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - TCT-Trường đại học Cần Thơ,7320104,A00; A01,Điểm chuẩn theo Điểm Đánh giá đầu vào V-SAT năm 2024,318,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - Trường Đại học Kiên Giang ( TKG ),7320104,A00; A01; C00; D01,Điểm chuẩn theo Điểm thi THPT năm 2024,17,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - Trường Đại học Kiên Giang ( TKG ),7320104,A00; A01; C00; D01,Điểm chuẩn theo Điểm học bạ năm 2024,18,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - Trường Đại học Kiên Giang ( TKG ),7320104,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,650,
Truyền thông đa phương tiện,Điểm chuẩn năm 2024 - TBD - Trường đại học Thái Bình Dương (*),7320104,A01; C00; D01; D14,Điểm chuẩn theo Điểm thi THPT năm 2024,15,
